,question,contexts,ground_truth,evolution_type,metadata,episode_done
88,Qual configuração garante que o transformador de separação funcione em um ambiente médico?,"['\n    •15 kV A / 10,5 kW\nRegulação Estática:  ± 1% nominal\nFrequência:  50 ou 60 H z\n \nVariação de F requência:  • ± 0,05% em modo bater ia\nConfigur ação:\n     \n    • Monofásico: F + N + T\n     \n    • Bifásica: F + F + T\nFator de P otência:  0,7\nForma de Onda:  senoidal\n Distorção Harmônica THD:  inferior a 1%, total\n  Fator de Crista:  3:1\nCapacidade de Sobr ecar ga:  125% durante25s\nRendimento:  90%\nBaterias\n \nTensão de Linha: 192 VDC\nSistema de Recar ga: contr olado , automático\nTempo de Recar ga: 8 a 10 horas para 90% da car ga\nTipo:  seladas , isentas de manutençãon   \nn  \n \nn    \nn   \nn   \nn   \nn\nn   \nn   \nn    \nn   \nn   \nn   \nn   \nn  \nn \nn   \nn   \nn    \nn   \nn   \nn       \nSaída\nTensão:  \n    • 220 V ( standar d )   Tecnologia\nCM.MK T SET 2021 - As especificações estão sujeitas a alterações sem pr évio aviso . Nós incentivamos a r eciclagem\n * Opcional\n']",A resposta à pergunta dada não está presente no contexto,multi_context,"[{'page_label': '2', 'file_name': 'catalogo-prevention-site.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-prevention-site.pdf', 'file_type': 'application/pdf', 'file_size': 3542656, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
89,O que acontece ao dispositivo fora da faixa de rede em condições climáticas extremas?,"['or\n       » Freqüência da Rede Fora de Faixa\n       » Falha Interna    \nCaracterísticas de operação\nn Ruído Audível: 55 dBA a 60 dBA a 1 metro\nn MTBF (Mean Time Between Failures): 50 mil horas   \nn MTTR (Mean Time To Repair): 30 minutos\nn Temperatura ambiente:\n   • No-Break: 0ºC a 40ºC \n   • Baterias: 0ºC a 30ºC\n   • Recomendada: 20ºC a 25ºC\nn Umidade Relativa:\n  • 0% a 95% sem condensação\n  • Recomendada: 45% a 55%\nn Atitude: até 1.000m\nn Tipo de Ambiente Recomendado:\n  • Interno, instalação abrigada\n  • Atmosfera: limpa, livre de partículas condutivas, \ngases tóxicos, líquidos e inflamáveis.\n  • Grau de Proteção: IP-20\nSoftware IP Power *\nn Conexão Remota via Adaptador SNMP NetMate\nn Registro de Eventos\nn Shutdown Automático\nn Envio de Alarmes por e-mail\nn Medições:\n     » Potência de Saída em %\n     » Tensão de Saída\n     » Tensão de Bateria\n     » Tensão de Entrada\n     » Freqüência de Entrada\nCaracterísticas Físicas e Mecânicas \nn Dimensões Compactas\nn Estrutura do Gabinete:\n  • Rack: metálico, monobloco\n  • Acabamento: pintura epóxi-pó na cor grafite\ncom tratamento térmico e anti-corrosivo\nn Transformador Isolador: com blindagem\neletrostática*\nn Porta de Comunicação:\n•Serial RS232C Isolada Full Duplex -DB9 Fêmea\n•Contato Seco DB9 Fêmea Interfaces de Gerenciamento\nn Mono e multi-usuário, client-server e\nmultiservidores \nn Vários servidores em um único No-Break\nn Ferramentas de Shutdown e Gerenciamento\nn  Protocolos:\n    • Serial Rs232\n    • Serial Rs485*\n    • SNMP / Telnet / http / TCP/IP*\nn Softwares de Gerenciamento*\n    • IP Power e IP Power SE Client\n    • Adaptador SNMP NetMate\n    • Adaptador ArmModbus RS485.\nn Ambientes e Sistemas Operacionais\n   • Windows 10 /7/2010\n   • Linux\n(Marcas dos respectivos fabricantes) \n*opcional\nCM MKT  JAN 24 - *As especificações  técnicas estão sujeitas a alterações sem aviso prévio e conforme necessidades de projetos customizados.                 Nós incentivamos a reciclagem.\nAv. Eng. Alberto de Zagottis , 760 - 04675-085 - São Paulo - SP\nTel.:(11) 5696-5000\nwww.cmcomandos.com.brSistema de \nSustentabilidade Auditada  Modelo Peso\n (com baterias)\nkg Dimensões Físicas \nalt x larg x prof \nmm Potência \nkVA\n 2000          2,0         620 x 200 x 600         70Modelo com baterias \n 3000          3,0         620 x 200 x 600       ']",A resposta à pergunta dada não está presente no contexto,conditional,"[{'page_label': '2', 'file_name': 'catalogo-solution-s2-1.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-solution-s2-1.pdf', 'file_type': 'application/pdf', 'file_size': 700438, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
90,"Em situações de sobrecarga e curto-circuito, qual é a tensão nominal padrão para corrente trifásica?","['CM.MKT 101.1 REV.4 - As especificações estão sujeitas a alterações sem prévio aviso. Nós incentivamos a reciclagemE S P E C I F I C A Ç Õ E S  T É C N I C A S\nEntrada\nn \nn \nn\nn\nn\nn\nn \nn \nn\nn\nn\nn\nn\nn\nn\nn\nn\nn\nn\nn \nn \nn \nn \nn \nn \nn \nn \nn \nn \nn \nn  \n \n  \n \n  \n  \n   \n  \n   \n   \n \n  \n \n  \n  Tensão: \n• Trifásica: 220 V ou 380 V (standard)\nOutras tensões sob consulta\nSaída\nTensão: \n• Trifásica: 220 V ou 380 V (standard)\nOutras tensões sob consulta\n• 8 a 10 horas para 90% da carga\nTipo:  seladas, isentas de manutenção\nBypass Estático\nTempo de Transferência: 0ms (nulo)\nRetransferência ao Modo Normal:  automática \nBypass Estático de Manutenção\nPermite manutenção do No Break, sem desligar a\n    carga\nAcionamento:  manual, através de disjuntor\nReposição ao Modo Normal:  sem interrupção\nProteções Elétricas\nSub e Sobretensão de Entrada e Saída\nSub e Sobretensão DC e Bateria \nMínima Descarga de Bateria\nSobretemperatura V\nariação Admissível:\n• ± 15% da tensão nominal\n   Frequência: 50 ou 60 Hz \n    Variação de Frequência Admissível:  ± 8%   \n Configuração: \n• Trifásica: 3F + N + T\nFator de Potência:\n•0.99 \n Potências Disponíveis:  \n  Acionamento:  automático, controlado pelo DSP\n Sobrecarga e Curto-Circuito•  10 / 15 / 20 / 30 kW/kVA(220 V) \n•  10 / 15 / 20 / 30 / 40 kVA kW/kVA (380 V) \nModelos de 10 a 30 kVA com bateria interna \nRegulação Estática: ± 1% nominal \nFrequência: 50 ou 60 Hz \n  Variação de Frequência: \n•  ± 0,05% em modo bateria \nConfiguração:\n• Trifásica:  3F +N +  T\n Fator de Potência:   \n• 0.9\n• 0.99*  \n    Forma de Onda: senoidal\n   Distorção Harmônica THD: inferior a 1%, total      \nFator de Crista: 3:1\n    Capacidade de Sobrecarga:   125% durante 25s  \nRendimento: 98% \nBaterias\nn  Tensão de Linha:  240 (220 V) / 480 (380 V) \nn   Sistema de Recarga: controlado, automático \nn   Tempo de Recarga: Características Físicas e Mecânicas\nDisplay TFT 4,3"" Touch Screen\nEstrutura  do Gabinete: \n• Rack: metálico\n• Tampas laterais e superior removíveis\n• Acabamento: pintura epóxi-pó na cor grafite\ncom tratamento térmico e anticorrosivo \nVentilação: forçada , com controle digital  de\n velocidade pelo DSP\nInter\nfaces de']",A resposta à pergunta dada não está presente no contexto,conditional,"[{'page_label': '5', 'file_name': 'catalogo-innovation-s1-pdf-1.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-innovation-s1-pdf-1.pdf', 'file_type': 'application/pdf', 'file_size': 4728667, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
91,"Não consegui compreender o que você está pedindo. Por favor, forneça mais informações para que eu possa ajudar com seu problema.

Parece-me como se estivesse procurando por uma pergunta de forma indireta e concisa em relação a um modelo de potência, mas não consegui entender o contexto correto.

Se você pode fornecer mais detalhes ou exemplificar melhor o que está procurando, ficarei feliz em ajudar.","[' alar me contínuo\n    \n    •Mensagens de Aler ta:\n       »  Display de Cr istal Líquido\n       »  Sof tware IP P ower via TCP/IP\n       »  M ensagem por e -mail , celular ou pop -up:\n           -  Operação Nor mal\n           -  F alha de Rede\n           -  P ré-alar me de Bater ias\n           -  B ypass Estático Ativ o\n           -  B ypass M anual Ativ o\n           -  Sobr ecar ga de Saída\n           -  F alha n   \nn   \nLog de E ventos\nAutonomia da EEPROM:  \n    \n    •5 anos (com No -Break desligado)n\nn   Registr os Armaz enados:\n   \n    •Memór ia com 25.500 r egistros (sendo 15 logs de \nconfiguração e 495 logs de ev entos)\n    \n       •Indicação de data, hora e ocor rência\n    \n    •Medições\n    \n    •Status de operação e alar mes do painel\n   \n    •Status chav es inter nas\n   \nCaracterísticas de Oper ação\nRuído A udív el: 55 dBA a 60 dBA a 1 metr o\nMTBF (M ean Time Bet ween F ailur es): 200 mil horas\nMTTR (M ean Time To Repair): 30 minutos\nTemperatura Ambiente: \n   \n    •No-Break: 0ºC a 40ºC \n    \n    •Bater ias: 0ºC a 30ºC\n    \n    •Recomendada: 20ºC e 25ºC\nUmidade Relativa:\n    \n    •0% a 95% sem condensação\n    \n    •Recomendada: 45% a 55%\nAltitude: até 1.800m\nTipo de Ambiente Recomendado:\n    \n    •Interno, instalação abr igada\n   \n    •Atmosf era: limpa, livr e de par tículas condutivas , \n      gases tó xicos , líquidos e inflamáv eis.\nGrau de P roteção: IP -20n\nn\nn\nn\nn\nn\nn\nn   \n   \n   \n   \n   \n   \n   \n       5000      5,0 900 X 480 X 980    295\n  10000    10,0     900 X     480 X 980    305\n  15000    15,0      900 X     480 X 980      409\n  20000    20,0   1180 X     550 X 980      560\n  30000    30,0   1180 X     550 X 980      640         Modelo Potência\nkVADimensões Físicas\nalt x larg x prof \nmmPeso (com \nbaterias)\nkg\nDimensões Físicas\nalt x larg x prof \nmmPotência\nkVAPeso (sem \nbaterias)\nkgModelo\n  4\n  60000   60,0         1355 X  720 X 9']",A resposta à pergunta dada não está presente no contexto,conditional,"[{'page_label': '6', 'file_name': 'conception-s1.pdf', 'file_path': '/home/joaorura/rag/data/conception-s1.pdf', 'file_type': 'application/pdf', 'file_size': 14547547, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
92,Qual é a tolerância de tensão no sistema?,"['CM MK T SET 21 As especificações estão sujeitas a alterações sem pr évio aviso . Nós incentivamos a r eciclagem\nSistema de \nSustentabilidade A uditadoAv. Eng . Alber to de Zagottis , 760 - 04675-085 - São P aulo - SP\nTel.: (11) 5696-5000 - F ax: (11) 5696-5055\nwww.cmcomandos .com.brOSD  N LI A NM EO AC R EM SCISO\n90012015Entr ada\nTensão:  \n    \n    •Trifásica: 208 / 220 / 380 / 400 / 440V\nVariação A dmissív el:\n   \n    •± 15% da tensão nominal\nFrequência:  50 ou 60 H z\nVariação de F requência A dmissív el:  ± 5%\nConfigur ação:\n    \n    •Trifásica: 3F + N + T\n Fator de P otência:\n    \n    •0,8\n    \n    •0,99*\nSaída\nTensão:  \n \n    • Trifásica: 208 / 220 / 380 / 400 / 440V\nPotências Disponív eis:  \n \n    • 5/10/15/20/30/40/60/80/100/120/160/200/300 kV A\nRegulação Estática:  ± 1% nominal\n Frequência:  50 ou 60 H z\nVariação de F requência:  \n \n    • ± 0,05% em modo bater ia\nConfigur ação:\n     \n    • Trifásica:  3F +N +  T\nFator de P otência:       \n•0,8\n    \n    •0,9*\nForma de Onda:  senoidal\nDistorção Harmônica THD:  inferior a 1%, total\nFator de Crista:  3:1\n Capacidade de Sobr ecar ga:  125% durante 25s\nRendimento:  94%\nTransf ormador Isolador\nBaterias\nTensão de Linha:  \n     \n    • 288VDC (5 a 30 kV A) \n     \n    • 384VDC (40 a 80 kV A)\n    \n    •480 VDC (100 a 300 kV A)\nSistema de Recar ga: contr olado , automático\nTempo de Recar ga: \n \n    • 8 a 10 horas para 90% da  carga\nTipo:  seladas , isentas de manutenção\nBypass Estátic o\nAcionamento:  automático , contr olado pelo DSP\nTempo de Transf erência:  0ms (nulo)\nRetr ansf erência ao Modo Normal:   automática\nBypass Estátic o de Manutenção\nPermite manutenção do No -Break, sem desligar a car ga\nAcionamento:  manual , atrav és de disjuntor\nReposição ao Modo Normal:  sem inter rupção\nProteções Elétricas\nSub e Sobr etensão de Entrada e Saída\nSub e Sobr etensão DC e Bater ia\n Sobr ecar ga e C urto-Circuito\nMínima Descar ga de Bater ia\nSobr etemperaturan   \nn   \nn    \nn   \nn   \nn  \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \n']",A resposta à pergunta dada está presente no contexto,conditional,"[{'page_label': '6', 'file_name': 'conception-s1.pdf', 'file_path': '/home/joaorura/rag/data/conception-s1.pdf', 'file_type': 'application/pdf', 'file_size': 14547547, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
93,"Quando há sobrecarga em mais de 3kVA, qual soa?","[' tensão mesmo \nna condição de by-pass estático.\nAlarmes\nn Controlados pelo processador \nn Alarmes Sonoros:\n•   3kVA \n       »  Falta de Rede - um toque a cada 5 segundos\n       »  Bateria Baixa - um toque a cada 2 segundos\n       »  Sobrecarga - soando a cada segundo \n•   6kVA / 10kVA \n       »  Falta de Rede - um toque a cada 4 segundos\n       »  Bateria Baixa - soando a cada segundo\n       »  Sobrecarga - soando duas vezes a cada segundo\n       »  Falha - toque contínuo\nCaracterísticas Físicas e Mecânicas\nn  Dimensões Compactas \nn  Gabinete Metálico\n    •    Rack padrão 19 Pol 2U e em Torre \n    •    Painel Frontal em ABS \n    •    Acabamento pintura epóxi-pó na cor preta\n    •    Tratamento térmico e anti-corrosivo\nn  Conexões Elétricas:\n    •   Entrada: Cordão de Força com Plug (apenas       \n3 kVA) \n    •   Saída: 5 Tomadas 2 Pinos + Terra \nn Ventilação forçada\nn  Porta de Comunicação: \n    •   Serial RS232 - DB9 Fêmea\n    •   Slot SNMP Opcional Sinalização:    \n     •   Display LCD \n       » Status de Operação\n       » Nível Carga \n       » Nível Bateria\n       » Tensão de Entrada\n       » Tensão de Saída\n       » Tempo de Descarga \n       » Falha \nProteções Elétricas:\nn  Sobrecarga\nn  Descarga Bateria baixa\nn  Sobrecarga de Bateria\nCaracterísticas de Operação\nn Ruído Audível:  inferior a 55 dBA @ 1 metro\nn  MTBF (Mean Time Between Failures): 30 mil \nhoras\nn  MTTR (Mean Time To Repair):  60 minutos\nn Temperatura Ambiente: \n    •    Baterias: 0ºC a 30ºC\n    •    No-Break: 0ºC a 40ºC \n    •    Recomendada: 20ºC e 25ºC\nn  Umidade Relativa:\n    •    20% a 90% sem condensação\n    •    Recomendada: 45% a 55%\nn  Altitude: até 1.000m\nn  Tipo de Ambiente Recomendado:\n    •    Interno, instalação abrigada\n    •    Atmosfera: limpa, livre de partículas condu -\ntivas, gases tóxicos, líquidos e inflamáveis.\nn  Grau de Proteção: IP-20\nAv. Eng. Alberto de Zagottis , 760 - 04675-085 - São Paulo - SP\nTel.:(11) 5696-5000\nwww.cmcomandos.com.brSistema de \nSustentabilidade Auditada  Modelo Peso (sem \nbaterias)\nkg Dimensões Físicas \nalt x larg x prof \nmm Potência \nkVA\n3000  ']",O alarme soará a cada segundo quando houver sobrecarga em mais de 3kVA.,conditional,"[{'page_label': '2', 'file_name': 'catalogo-composition-s3-1.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-composition-s3-1.pdf', 'file_type': 'application/pdf', 'file_size': 459262, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
94,"Em sistemas de potência 15 kVA, qual é a função principal de um DSP?""

Essa pergunta mantém a essência da original, mas de uma maneira mais indireta e curta. Abreviações foram usadas para o termo ""Digital Signal Processor"", tornando-o mais conciso.",['No-Break  \nDigital Signal ProcessorS O L U T I O N  S2 \n2 a 15 kVA'],A resposta à pergunta dada não está presente no contexto,conditional,"[{'page_label': '1', 'file_name': 'catalogo-solution-s2-1.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-solution-s2-1.pdf', 'file_type': 'application/pdf', 'file_size': 700438, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
95,O que faz o paralelismo redundante N + 1 em sistemas de expansão?,"['SISTEMA PARALELO MULTI ATIVO (EXCLUSIVO CM COMANDOS)\nA CM Comandos Lineares desenvolveu um sistema inovador e pioneiro no mundo de paralelismo entre no-breaks. O sistema \nParalelo Multi Ativo permite a expansão do sistema, de acordo com sua demanda de consumo, podendo paralelar quantas \nunidades forem necessárias para atender sua demanda, elevando a capacidade do sistema e a confiabilidade de sua aplicação.\nPOSSIBILIDADE DE SOMATÓRIA DE  POTÊNCIAS\nPermite a ligação para somatória de potência, utilizando dois ou mais \nNo-Breaks para atingir a demanda da carga total.\nQuando utilizado para somatória de potência, possibilita a ligação de \nNo-Breaks com potências diferentes. Quando a ligação for feita com \nNo-Breaks de potências diferentes, a carga será distribuída \nproporcionalmente. Permite a ligação em paralelo redundante N + 1,  N + 2, N + 3 … N+X,  \npossibilitando o desligamento de uma ou mais unidades, mantendo a \ncarga ativa.\nA comunicação entre os No-Breaks consiste no barramento de \ncomunicação comum, por onde transitam informações \ncontendo nível de carga, sincronismo e a condição do by pass.COMUNICAÇÃO ENTRE OS NO-BREAKSTodos os No-Breaks são autônomos, operam de forma \nindependente no sistema e possuem controle individual.NÃO EXISTE NO-BREAK MESTRE OU ESCRAVOPodem ser paraleladas quantas unidades forem necessárias, \npossibilitando expansão do sistema, de acordo com a demanda \nde consumo.QUANTIDADE ILIMITADA PARA PARALELISMO\nPARALELISMO DO BANCO DE BATERIAS\nPermite paralelismo dos bancos de baterias (quando forem de \nmesma tensão nominal).MANUTENÇÃO DO NO-BREAK\nPermite a inserção ou retirada de um No-Break no sistema, sem a \nnecessidade de parada.INTERFACES  DE  SHUTDOWN  E GERENCIAMENTO  REMOTO\nRede Elétric a\nde Entr ada\nSaídaNo-break 1\n Potência \nde 60 kV ANo-break 2\nPotência de \n100 kV ANo-break 3\nPotência de \n20 kV A\nCarga fornecida pelo sistema = 410 kV ANo-break 4\nPotência de \n30 kV ANo-break 5\nPotência de \n80 kV ANo-break 6\nPotência de \n120 kV ARede L ocal Ether netA   Inter face de Ger enciamento \n     \nC  Inter face Shutdown \n     Client \n     LANB  Inter face Shutdown \n     D   Inter face de Ger enciamento Remoto \n  \nE  Adaptador SNMP\n     \nF  Client Shutdown\nG Estação Remota\n    Sof tware com \n    conexão à I nter netMultisser vidor es\nMultiplataf ormas\nMulti-S.O .Porta M icroprocessada DB9\nPorta Contato Seco DB9\nRede Ethernet RJ45']","Permite a ligação em paralelo redundante N + 1, possibilitando o desligamento de uma ou mais unidades, mantendo a carga ativa.",conditional,"[{'page_label': '5', 'file_name': 'conception-s1.pdf', 'file_path': '/home/joaorura/rag/data/conception-s1.pdf', 'file_type': 'application/pdf', 'file_size': 14547547, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
96,Que tensão a DSP continua?,['No-Break  \nDigital Signal ProcessorS O L U T I O N  S2 \n2 a 15 kVA'],2 a 15 kVA,conditional,"[{'page_label': '1', 'file_name': 'catalogo-solution-s2-1.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-solution-s2-1.pdf', 'file_type': 'application/pdf', 'file_size': 700438, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
97,Não posso ajudar com isso. Posso ajudar com outra coisa?,"['Av. Eng . Alber to de Zagottis , 760 - 04675-085 -  São P aulo - SP\nTel.: (11) 5696-5000\nwww.cmcomandos .com.brOSD  N LI A NM EO AC R EM SCISO\n90012015\nSistema de \nSustentabilidade A uditado\nMEDIDAS DE PRO TEÇÃO VITAIS P ARA INST ALAÇÕES ELÉTRIC AS HOSPIT ALARES \nO Transf ormador de Separação possui alta isolação galvânica e gera um \ncircuito elétr ico isolado com sist ema de at errament o IT. \nEste cir cuito ex clusiv o  é monit orado pelo DSI.  Na ocor rência de qualquer \nfalha de isolação das car gas sensív eis alimentadas , o DSI imediatament e \naciona um alar me  para  a equipe de manut enção .       Sist ema IT \nSistema IT c om IHM e L ocalizador de F alhas Exemplos de Diagr amas de Aplicações  \n Imagens Ilus trativas\n Imagens Ilus trativas\nCM MK T  JAN 24 - *As especificações  técnicas estão sujeitas a alterações sem aviso pr évio e conf orme necessidades de pr ojetos customizados .                 Nós incentivamos a r eciclagem.\n']",A resposta à pergunta dada não está presente no contexto,conditional,"[{'page_label': '6', 'file_name': 'catalogo-sistema-it-medico-1.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-sistema-it-medico-1.pdf', 'file_type': 'application/pdf', 'file_size': 3315455, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
98,"Em caso de sobrecarga, quais são os efeitos no sistema de bypass automático?","[' registros, permitindo \nrastr eabilidade do histór ico de operação .Transf ormador Isolador\nCria uma linha exclusiva, isolada e não \ncompar tilhada com outras cargas não essenciais .Módulo de C orreção\nCorrige estaticamente as var iações de tensão .\nProteção de Sub e Sobretensão\nDesconec ta e protege a carga sensív el \nem caso de situação anor mal. \nSaída\nRede Elétr ica\nde Entr adaSistema de Bypass Automático\nPermite a continuidade da operação em caso de falhas e \nsobr ecar ga sem inter rupção .\n* Opcional']",A resposta à pergunta dada não está presente no contexto,conditional,"[{'page_label': '4', 'file_name': 'catalogo-perfection-sp.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-perfection-sp.pdf', 'file_type': 'application/pdf', 'file_size': 4243300, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
99,Qual é a demora para carregar pela metade?,"['\n    •15 kV A / 10,5 kW\nRegulação Estática:  ± 1% nominal\nFrequência:  50 ou 60 H z\n \nVariação de F requência:  • ± 0,05% em modo bater ia\nConfigur ação:\n     \n    • Monofásico: F + N + T\n     \n    • Bifásica: F + F + T\nFator de P otência:  0,7\nForma de Onda:  senoidal\n Distorção Harmônica THD:  inferior a 1%, total\n  Fator de Crista:  3:1\nCapacidade de Sobr ecar ga:  125% durante25s\nRendimento:  90%\nBaterias\n \nTensão de Linha: 192 VDC\nSistema de Recar ga: contr olado , automático\nTempo de Recar ga: 8 a 10 horas para 90% da car ga\nTipo:  seladas , isentas de manutençãon   \nn  \n \nn    \nn   \nn   \nn   \nn\nn   \nn   \nn    \nn   \nn   \nn   \nn   \nn  \nn \nn   \nn   \nn    \nn   \nn   \nn       \nSaída\nTensão:  \n    • 220 V ( standar d )   Tecnologia\nCM.MK T SET 2021 - As especificações estão sujeitas a alterações sem pr évio aviso . Nós incentivamos a r eciclagem\n * Opcional\n']",A resposta à pergunta dada não está presente no contexto,conditional,"[{'page_label': '2', 'file_name': 'catalogo-prevention-site.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-prevention-site.pdf', 'file_type': 'application/pdf', 'file_size': 3542656, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
100,"Nem sempre, o processador S3 Composition tem essa proteção.","['S3 C O M P O S I T I O N\nNo-Break\nDigital Signal Processor  \n3,0, 6,0 e 10 kVA  ']",O contexto não menciona explicitamente a proteção de processamento S3 Composition.,conditional,"[{'page_label': '1', 'file_name': 'catalogo-composition-s3-1.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-composition-s3-1.pdf', 'file_type': 'application/pdf', 'file_size': 459262, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
101,"Em 90%, quanto tempo é necessário para recarregar a partir do zero?","['n   \nn    \nn    \nn   \nn   \nn     On-Line - Dupla Con versão \nRetificador - I nversor - Banco de Bater ias\nBypass Estático Isolado\nContr ole Dig ital M icroprocessador DSP\nInversor a M ódulo IGBT de Alta F requência\nUpg rade de F irmware Tecnologia\nEntr ada\n  Tensão:  \n    •220 / 208 / 230V\nVariação A dmissív el:\n   \n    •± 15% da tensão nominal \nFrequência:  50 ou 60 H z \nVariação de F requência A dmissív el:  +6%  - 4%\nConfigur ação:\n    \n    •Monofásico : F + N + T\n    \n    •Bifásica: F + F + T\nFator de P otência:\n    \n    •0,8\n    \n    •0,99*\nSaída\nTensão:  \n \n    • 100 / 110 / 115 / 120 / 127 / 208 / 220 / 230V\nPotências Disponív eis:  \n \n    • 3,75 / 6,25 / 8 / 12 kV A\nRegulação Estática:  ± 1% nominal\n Frequência:  50 ou 60 H z\n \nVariação de F requência:  • ± 0,05% em modo bater ia\nConfigur ação:\n     \n    • Monofásico: F + N + T\n     \n    • Bifásica: F + F + N + T\nFator de P otência:  0,8\nForma de Onda:  senoidal\nDistorção Harmônica THD:  inferior a 1%, total\nFator de Crista:  3:1\nCapacidade de Sobr ecar ga:  125% durante25s\nRendimento:  90%\n \nTensão de Linha: 192 VDC \nSistema de Recar ga: contr olado , automáticon \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn   \nn       \nBaterias\nTempo de Recar ga: 8 a 10 horas para 90% da car ga\nTipo:  seladas , isentas de manutençãoBypass Estátic o\nAcionamento:  automático , contr olado pelo DSP\nTempo de Transf erência:  0ms (nulo)\nRetr ansf erência ao Modo Normal:  automática \nBypass Manual de Manutenção\nPermite manutenção do No -Break, sem desligar a\n   car ga\nAcionamento:  manual , atrav és de disjuntor\nReposição ao Modo Normal:  sem inter rupçãon   \nn   \nn   \nn   \nn   \nn   \nAlarmes\nContr olados pelo pr ocessador DSP\nTipos de Alarmes:\n    •Sonor os:\n       »  F alta de Rede: 1 toque por segundo  \n       »  P ré-alar me das Bater ias: 2 toques por segundo  \n       »  F alha I nterna do No -Break\n    \n    •Mensagens de Aler ta:\n ']",8 a 10 horas,conditional,"[{'page_label': '6', 'file_name': 'catalogo-dominion-sp1-1.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-dominion-sp1-1.pdf', 'file_type': 'application/pdf', 'file_size': 9735399, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
102,"Em situações de ruído eletrônico, o Estabilizador Eletrônico faz quê?",['Estabilizador\nEletrônicoDigital Signal Processor PERFECTION Serie Premium\n'],,conditional,"[{'page_label': '1', 'file_name': 'catalogo-perfection-sp.pdf', 'file_path': '/home/joaorura/rag/data/catalogo-perfection-sp.pdf', 'file_type': 'application/pdf', 'file_size': 4243300, 'creation_date': '2024-10-02', 'last_modified_date': '2024-10-02'}]",True
